time,x_d,y_d,x,y,qx,qy,qz,qw
0.010414038,0.00416561519518112,0.001562105697176437,0.6191726609153045,-1.4974900485937552e-08,-1.6989554757757425e-05,-7.496038684063486e-08,-4.207611122050619e-07,0.9999999998555862
0.031601024,0.012640409465354394,0.004740153521106091,0.618181162596493,-7.665693634218938e-08,-1.6725609717583496e-05,-7.35098166139787e-08,-2.919669058098978e-07,0.9999999998600816
0.051377745,0.02055109742135284,0.0077066614109489295,0.6171930017481106,-1.8547506305279562e-07,-1.6461676314077723e-05,-7.212851086967964e-08,-6.616448303762183e-08,0.9999999998645018
0.072191515,0.02887660439473338,0.010828726309414099,0.6162046127975539,-3.413910094025651e-07,-1.6197755085858823e-05,-7.074622934469813e-08,2.567038432984719e-07,0.9999999998687809
0.09208667,0.036834664668199346,0.013812998547773087,0.6152159998337025,-5.444697833730173e-07,-1.5933846291962766e-05,-6.936246525469238e-08,6.765811282488661e-07,0.999999999872825
0.1129,0.04515999385996958,0.016934996402326007,0.6142271726120911,-7.947740778860263e-07,-1.5669949923497455e-05,-6.797722551760448e-08,1.1934042383863423e-06,0.9999999998765119
0.132800825,0.05312032000711225,0.019920117894792515,0.6132381376678088,-1.0923665950322336e-06,-1.540606596927746e-05,-6.659051091497132e-08,1.8071098266538083e-06,0.9999999998796915
0.154715275,0.06188609419886578,0.023207281991523315,0.6122488965592254,-1.4373088690241448e-06,-1.5142194420927645e-05,-6.520232507189623e-08,2.517631772781769e-06,0.9999999998821856
0.174625529,0.0698501888798143,0.02619381603739192,0.6112594586270175,-1.8296630233541905e-06,-1.4878335270359332e-05,-6.381265514912878e-08,3.3249049923919696e-06,0.9999999998837881
0.195946407,0.07837853070032946,0.029391942241600605,0.6102698355742481,-2.2694888354472083e-06,-1.4614488508862098e-05,-6.242150664933277e-08,4.2288592809316235e-06,0.9999999998842648
0.216642385,0.0866569106170646,0.03249633233031343,0.6092800234469345,-2.7568470440400795e-06,-1.435065412799664e-05,-6.102886065342646e-08,5.229425996159013e-06,0.9999999998833541
0.238688104,0.09547518357956777,0.035803181603656475,0.6082900307192189,-3.2917972318178186e-06,-1.4086832119080772e-05,-5.963470834551201e-08,6.326533995311634e-06,0.9999999998807663
0.258501313,0.10340045149840578,0.038775153765477334,0.6072998729845975,-3.874398603101986e-06,-1.3823022473417565e-05,-5.823903905354755e-08,7.520111400824308e-06,0.9999999998761843
0.279206338,0.11168244233235676,0.04188089628537293,0.6063095611423027,-4.504707989110193e-06,-1.355922518172127e-05,-5.684185251439409e-08,8.810081104980764e-06,0.9999999998692632
0.300776007,0.12031028670375916,0.04511633302486996,0.6053190818288631,-5.182783664644634e-06,-1.329544023504534e-05,-5.544312403346528e-08,1.0196368015453581e-05,0.9999999998596311
0.32194559,0.12877809362425408,0.048291755076726936,0.6043284489381205,-5.908683230712638e-06,-1.3031667624438436e-05,-5.404284216057564e-08,1.1678896368649203e-05,0.999999999846888
