Timestamp,X,Y,Z,OX,OY,OZ,OW
55.597062,0.426773,-0.034548,0.007894,-0.002124,-0.002280,0.682250,-0.731113
55.631079,0.427265,-0.041617,0.007884,-0.002125,-0.002274,0.682095,-0.731257
55.665220,0.427792,-0.049070,0.007903,-0.002111,-0.002265,0.680712,-0.732545
55.699268,0.428359,-0.056519,0.007899,-0.002095,-0.002257,0.678916,-0.734210
55.733232,0.428956,-0.063968,0.007900,-0.002087,-0.002255,0.677464,-0.735549
55.767080,0.429553,-0.071021,0.007894,-0.002091,-0.002273,0.675776,-0.737100
55.803448,0.430181,-0.078071,0.007904,-0.002096,-0.002294,0.674223,-0.738521
55.835025,0.430838,-0.085119,0.007903,-0.002094,-0.002308,0.672593,-0.740006
55.869089,0.431561,-0.092559,0.007913,-0.002085,-0.002302,0.671602,-0.740906
55.903392,0.432301,-0.099997,0.007919,-0.002078,-0.002295,0.670686,-0.741735
55.937191,0.433021,-0.107042,0.007910,-0.002082,-0.002300,0.669677,-0.742646
55.971041,0.433759,-0.114085,0.007907,-0.002083,-0.002302,0.668736,-0.743493
56.005000,0.434516,-0.121126,0.007899,-0.002081,-0.002304,0.667752,-0.744378
56.039088,0.435330,-0.128559,0.007897,-0.002071,-0.002292,0.667397,-0.744695
56.073155,0.436148,-0.135993,0.007898,-0.002061,-0.002287,0.667125,-0.744939
56.107171,0.436974,-0.143425,0.007897,-0.002054,-0.002292,0.666761,-0.745266
56.141303,0.437809,-0.150854,0.007906,-0.002048,-0.002307,0.665855,-0.746075
56.175427,0.438667,-0.158279,0.007911,-0.002047,-0.002321,0.664810,-0.747006
56.209494,0.439543,-0.165703,0.007911,-0.002053,-0.002328,0.663889,-0.747825
56.246155,0.440309,-0.172095,0.007894,-0.002086,-0.002349,0.663767,-0.747933
56.294566,0.441057,-0.178348,0.007895,-0.002104,-0.002360,0.663558,-0.748118
56.338203,0.441812,-0.184599,0.007893,-0.002102,-0.002355,0.663136,-0.748493
56.373532,0.442727,-0.192135,0.007919,-0.002056,-0.002309,0.663149,-0.748481
56.405368,0.443630,-0.199557,0.007927,-0.002017,-0.002281,0.662829,-0.748765
56.435711,0.444545,-0.206976,0.007936,-0.001996,-0.002275,0.661867,-0.749615
56.468358,0.445481,-0.214392,0.007934,-0.002001,-0.002283,0.660855,-0.750507
