time,x,y,z,qx,qy,qz,qw
1744898348.3420794,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.3622456,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.3833065,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.402321,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.42234,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.442458,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.4623592,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.4833288,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.5028992,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.522771,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.543071,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.5628667,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.5837133,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.602816,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.6232057,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.6430671,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.6632323,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.6840591,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.7037551,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.7246184,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.7446003,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.765599,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.7855835,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.8049426,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.824972,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.8449702,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.8652098,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.88557,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.9053571,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.925318,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.945388,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.9662147,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898348.9857855,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898349.0057664,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898349.025786,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898349.0459077,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898349.0668178,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
1744898349.086396,-4.3503e-34,9.61499e-32,0.0,-2.1939994775544484e-23,1.4889425469346573e-25,0.9999769729726911,0.00678627470517261
