time,x,y,z,qx,qy,qz,qw
1744724851.2174153,-4.350298327569722e-34,9.614990693278327e-32,0.0,-2.1940014306848248e-23,1.4889438472449266e-25,0.9999769729734693,0.006786274590466343
1744724851.2381642,1.1282205103531032e-06,-1.5940043604247635e-08,0.0,-1.8669296730393796e-08,-3.2253267851591913e-06,0.9999769722824231,0.006786375650888411
1744724851.259851,4.369442351803228e-06,-5.975586398459569e-08,0.0,-2.7870647013759774e-08,-5.327930864175146e-06,0.9999769719773537,0.00678641927789318
1744724851.2833064,1.1195237084760365e-05,-1.5245755816407448e-07,0.0,-2.7998734782207692e-08,-5.316421791689039e-06,0.9999769719788322,0.0067864190690399475
1744724851.305585,2.0138016568980254e-05,-2.7379553257229746e-07,0.0,-2.3655842511270982e-08,-4.21520130103661e-06,0.9999769721771509,0.006786390620122163
1744724851.3266637,3.1687709991974524e-05,-4.3048496241856014e-07,0.0,-2.047669801650316e-08,-3.5151690157720805e-06,0.9999769723010707,0.006786372759196837
1744724851.3518755,4.513448026142968e-05,-6.13072584726689e-07,0.0,-2.3714297147370937e-08,-4.246752784558802e-06,0.9999769721657544,0.0067863922797538985
1744724851.3743365,5.9698516546254267e-05,-8.108458780336422e-07,0.0,-2.685970986729887e-08,-5.022796713650408e-06,0.9999769720258629,0.006786412362768524
1744724851.3956978,7.538004086777904e-05,-1.0237212888734703e-06,0.0,-2.7565946378670248e-08,-5.20072357402675e-06,0.9999769719957837,0.006786416660899095
1744724851.4183807,9.217905149289167e-05,-1.25172185876657e-06,0.0,-2.668959072020775e-08,-4.963791860752721e-06,0.9999769720398474,0.0067864103455741575
1744724851.440618,0.00011009554631444126,-1.4948907026383744e-06,0.0,-2.572492558069798e-08,-4.719104138529485e-06,0.9999769720838309,0.006786404039181204
1744724851.4625711,0.00012912952344309493,-1.753247408372337e-06,0.0,-2.547885633651755e-08,-4.660920780907784e-06,0.9999769720935869,0.006786402641804529
1744724851.4857702,0.000150317342963829,-2.0408536127276014e-06,0.0,-2.578221500965351e-08,-4.738586872226641e-06,0.9999769720791141,0.006786404720615075
1744724851.5067005,0.00017164134556167096,-2.3303076358716547e-06,0.0,-2.6076008902843624e-08,-4.812967718217162e-06,0.9999769720656662,0.006786406649789879
1744724851.529602,0.00019408286021502052,-2.634924293848607e-06,0.0,-2.6138712875384282e-08,-4.828491123055628e-06,0.9999769720630064,0.006786407030727491
1744724851.5532596,0.0002176418848567121,-2.954705800431609e-06,0.0,-2.604455948824719e-08,-4.804498322209421e-06,0.9999769720674055,0.00678640639952517
1744724851.573832,0.00024231844115002213,-3.289656552414372e-06,0.0,-2.594856142022025e-08,-4.7806367626151574e-06,0.999976972071653,0.006786405790495492
1744724851.5962217,0.0002681125530436818,-3.6397786563805464e-06,0.0,-2.592437692075111e-08,-4.775153208127774e-06,0.9999769720725304,0.0067864056650782595
1744724851.6180363,0.00029502421820160816,-4.005071401214944e-06,0.0,-2.595018808909079e-08,-4.782185153193298e-06,0.9999769720711719,0.006786405860322692
