time,x,y,qx,qy,qz,qw
2.095202882,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.113992259,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.134231342,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.15499778,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.175332503,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.196176958,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.21526045,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.2355576530000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.2569221,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.27587194,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.296763754,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.3159836240000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.335666868,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.356828101,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.376075693,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.3963100070000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.4160384660000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.43669666,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.4587784900000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.4784016710000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.498584317,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.518322806,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.539694576,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.5592234790000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.579186441,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.5982063230000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.618018019,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.6390565710000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.6589344620000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.67920815,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.69875161,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.7190166120000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.7410145640000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.761025897,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.780728989,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.800289261,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.8201692560000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.842202184,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.861275397,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.881292271,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.9018245670000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.922029445,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.9427655560000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.9625954770000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
2.982512863,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.0022357410000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.023687262,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.0428818140000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.063873638,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.0827511710000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.1027618230000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.12446063,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.1436711120000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.1649642140000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.185076558,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.2055313880000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.2254213920000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.246609797,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.265120618,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.2849398990000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.3048312060000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.3267645060000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.3453718300000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.366267231,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.3866862940000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.4077654920000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.427403951,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.448374395,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.468001192,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.488402251,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.509501928,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.529521336,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.549190283,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.5693124760000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.589818392,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.6099102370000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.6302205150000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.6493251370000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.66930478,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.690605747,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.711106103,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.7308915600000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.7505123360000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.7704947050000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.7926963910000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.812264308,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.8324709990000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.8523034450000004,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.874682566,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.894022703,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.9134048790000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.933275446,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.9530927630000003,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.974249969,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
3.9941819020000002,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.014308092,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.034686408000001,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.054528121000001,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.076583231,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.0971232120000005,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.117305728,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.137245787,0.0,-1.3876162846480407e-33,-3.988505495067835e-34,1.5982114619517265e-24,9.456622483511435e-31,1.0
4.1597011120000005,1.011073956015587e-06,-6.283494297606471e-16,-3.2230592011794397e-18,-4.1502975407090686e-14,4.2835168656988917e-13,1.0
4.178229246,2.946997301897897e-05,-1.1059801974395991e-15,-1.1113802897220755e-16,-8.27341548632954e-13,1.3901232586010575e-12,1.0
4.198188862,9.707624507601358e-05,-9.128029175402513e-16,-2.3816085171661148e-16,-2.1038940878628013e-12,1.3542874922927126e-12,1.0
4.218474533,0.0002038381940615569,1.494656911355752e-16,-1.9155471318457706e-16,-2.834296944851822e-12,2.927851338449394e-13,1.0
4.2381837860000005,0.00034975548307333403,1.2118219009000752e-15,4.3731310344675746e-17,-2.4180873986301905e-12,-9.552000785221717e-13,1.0
4.262182564000001,0.0005348276505835631,1.4174639760528016e-15,2.74287461942692e-16,-1.1589823183342891e-12,-1.4037971417976297e-12,1.0
4.281812427,0.0007590541104447996,6.417375339420227e-16,2.887236554455659e-16,-2.547591777079954e-14,-6.975212337384202e-13,1.0
4.301536178,0.0010224341518973812,-3.8724431039441297e-16,5.882310902977053e-17,1.1306284665541018e-13,6.084011916684472e-13,1.0
4.321595261000001,0.0013249669395784412,-6.984487988587205e-16,-2.321959264208137e-16,-8.281731560104296e-13,1.485874026223879e-12,1.0
4.343174834,0.0016666515135325142,9.001732016649501e-17,-3.45972980713338e-16,-2.0825147866029025e-12,1.244668936534003e-12,1.0
4.362988785000001,0.0020474867892237335,1.4252026188219266e-15,-1.8783200971829084e-16,-2.636398151564299e-12,7.672633514161016e-14,1.0
4.382461151,0.002467471557549604,2.2678638705010732e-15,1.1658463894654412e-16,-2.028610086077685e-12,-1.0952054175361667e-12,1.0
4.4023965810000005,0.0029266044848563666,1.9718493599590565e-15,3.240634060796139e-16,-7.140100234426209e-13,-1.3452322525216417e-12,1.0
4.422519695,0.0034248841129559506,8.538018543847855e-16,2.690357122219721e-16,2.951634939897483e-13,-4.744573743334128e-13,1.0
4.446009883,0.0039623088591445,-4.3358836707831065e-17,-5.2105729573215156e-18,2.275255560836163e-13,8.321723569760093e-13,1.0
4.4661602490000005,0.004538877016222488,1.8310634024702427e-16,-2.818059397406225e-16,-8.391550618126838e-13,1.5460030093212158e-12,1.0
4.485556321000001,0.0051545867525164225,1.517513703970556e-15,-3.423969780342986e-16,-2.03928295571988e-12,1.1058511849725606e-12,1.0
