time,x,y,qx,qy,qz,qw
57.012744338000005,30.927433449978576,-1.0979675487489673e-05,2.294712198753797e-10,2.4765311504791376e-11,-1.7316459286653937e-06,0.9999999999985006
57.03111701700001,30.951729877224945,-1.1021996969656162e-05,2.3044445262491695e-10,2.551178017109575e-11,-1.7389894920788522e-06,0.999999999998488
57.052640882000006,30.976028412938504,-1.106449658640881e-05,2.3142189748323115e-10,2.664319486160509e-11,-1.7463650163491316e-06,0.9999999999984751
57.074291162,31.000329052958463,-1.1107175111045126e-05,2.324035267388966e-10,2.7578593022603775e-11,-1.7537725798420285e-06,0.9999999999984621
57.094414949000004,31.02463179313186,-1.1150033323456363e-05,2.3338940159804684e-10,2.7851682572428682e-11,-1.7612126735884629e-06,0.999999999998449
57.115801287000004,31.04893662931359,-1.1193072017968604e-05,2.3437964864900226e-10,2.7352595752554623e-11,-1.7686860078915745e-06,0.9999999999984358
57.137691082,31.073243557366368,-1.1236292005330954e-05,2.3537440108143835e-10,2.6376443009364142e-11,-1.7761932191738672e-06,0.9999999999984226
57.156488154,31.097552573160726,-1.1279694108104267e-05,2.3637373898770825e-10,2.547200854583337e-11,-1.7837346200573748e-06,0.9999999999984092
57.177705835000005,31.12186367257498,-1.1323279151747806e-05,2.373776587842699e-10,2.515883283412427e-11,-1.7913101063206188e-06,0.9999999999983956
57.198335053,31.14617685149525,-1.1367047955853142e-05,2.3838608505408745e-10,2.5643058956523367e-11,-1.7989192821483406e-06,0.999999999998382
57.218472798,31.170492105815402,-1.1411001330375066e-05,2.3939892002122397e-10,2.6694481376923415e-11,-1.806561758738304e-06,0.9999999999983682
57.240392490000005,31.194809431437083,-1.1455140079255746e-05,2.40416107472496e-10,2.777377962147793e-11,-1.8142374576389908e-06,0.9999999999983542
57.25858015,31.219128824269685,-1.149946500942114e-05,2.414376757370597e-10,2.8334875484040914e-11,-1.8219467324248054e-06,0.9999999999983402
57.280290838000006,31.243450280230313,-1.1543976939953005e-05,2.4246373312625367e-10,2.8116007283676736e-11,-1.8296902485654843e-06,0.9999999999983261
57.300794893,31.267773795243812,-1.1588676706558065e-05,2.4349441888371123e-10,2.726677762457106e-11,-1.8374687105401791e-06,0.9999999999983118
57.320679596000005,31.292099365242724,-1.1633565159332778e-05,2.4452983961712544e-10,2.6267912230982302e-11,-1.8452825809256906e-06,0.9999999999982975
57.341879643000006,31.31642698616727,-1.167864315505261e-05,2.4557002522415133e-10,2.5686880825226255e-11,-1.8531319171091615e-06,0.9999999999982829
57.361264085,31.340756653965364,-1.1723911547742866e-05,2.466149242513281e-10,2.5875381865370586e-11,-1.861016411346158e-06,0.9999999999982683
57.382766268000005,31.36508836459258,-1.1769371182522195e-05,2.476644407378262e-10,2.6767306755722057e-11,-1.8689356376882615e-06,0.9999999999982535
57.404410195000004,31.389422114012163,-1.1815022896412872e-05,2.48718496456385e-10,2.79103783176316e-11,-1.876889378771703e-06,0.9999999999982386
57.42311035,31.413757898194977,-1.1860867525825745e-05,2.4977708613003096e-10,2.8721738038750637e-11,-1.8848778326922178e-06,0.9999999999982236
57.444753135000006,31.438095713119516,-1.1906905916348787e-05,2.508402924325887e-10,2.8806369005164608e-11,-1.892901579983773e-06,0.9999999999982084
57.464369348000005,31.46243555477189,-1.1953138929411894e-05,2.5190825124116406e-10,2.8156792004050577e-11,-1.9009613518125434e-06,0.9999999999981931
57.485815311,31.48677741914581,-1.1999567442603545e-05,2.529810891721272e-10,2.7149577999062274e-11,-1.909057736161338e-06,0.9999999999981777
57.506486671000005,31.51112130224257,-1.2046192343713855e-05,2.540588688898988e-10,2.6354607175049084e-11,-1.9171909578011777e-06,0.9999999999981621
57.525965547000006,31.535467200071054,-1.2093014521396588e-05,2.551415683871647e-10,2.623852780326505e-11,-1.9253608344609784e-06,0.9999999999981465
57.54772118100001,31.559815108647676,-1.214003485718707e-05,2.5622910290577545e-10,2.690434642429014e-11,-1.93356695251315e-06,0.9999999999981306
57.567265685,31.58416502399643,-1.2187254223443299e-05,2.573213805603286e-10,2.8025475147064442e-11,-1.941808986518603e-06,0.9999999999981147
57.589074773,31.608516942148825,-1.2234673488649785e-05,2.5841836469714853e-10,2.9029585180497865e-11,-1.9500869738717505e-06,0.9999999999980985
57.610423768000004,31.632870859143914,-1.2282293527018521e-05,2.59520107100413e-10,2.941769136050261e-11,-1.9584013759725147e-06,0.9999999999980823
57.630962581000006,31.657226771028245,-1.2330115226886278e-05,2.6062673098805423e-10,2.902486623326713e-11,-1.966752907567151e-06,0.9999999999980659
57.651230318,31.68158467385585,-1.2378139493594304e-05,2.6173837491478666e-10,2.8095601179922523e-11,-1.9751422492971703e-06,0.9999999999980493
57.672398061,31.705944563688266,-1.2426367245703534e-05,2.6285513123222643e-10,2.7157836709978052e-11,-1.983569786431547e-06,0.9999999999980327
57.69262886600001,31.730306436594496,-1.2474799406456963e-05,2.639770106113293e-10,2.675372461358412e-11,-1.992035488659492e-06,0.9999999999980159
57.713131800000006,31.754670288650996,-1.2523436894668255e-05,2.65103947854801e-10,2.7145537745920884e-11,-2.0005390031733947e-06,0.9999999999979989
57.734048165000004,31.77903611594166,-1.2572280620005739e-05,2.662358468614455e-10,2.8160398758447778e-11,-2.009079937726644e-06,0.9999999999979818
57.753766867,31.803403914557826,-1.2621331485637742e-05,2.6737264460150623e-10,2.9284229488911705e-11,-2.0176581777970355e-06,0.9999999999979645
57.775002582000006,31.827773680598252,-1.267059039682058e-05,2.685143593639102e-10,2.995243228970899e-11,-2.026274040272022e-06,0.9999999999979471
57.794520474,31.852145410169104,-1.2720058270402546e-05,2.696610933188868e-10,2.9853716046603975e-11,-2.034928181347756e-06,0.9999999999979295
57.81554091100001,31.876519099383923,-1.2769736040104497e-05,2.7081298786445877e-10,2.908223325513618e-11,-2.043621335751086e-06,0.9999999999979118
57.836786035,31.90089474436365,-1.2819624655180316e-05,2.7197015979937074e-10,2.8084033614927993e-11,-2.0523540309960416e-06,0.9999999999978939
57.856066826,31.92527234123659,-1.28697250732971e-05,2.7313265330200557e-10,2.7432348199828568e-11,-2.061126402573847e-06,0.9999999999978758
57.878230212000005,31.949651886138398,-1.2920038251049778e-05,2.7430042945537433e-10,2.7525214013864643e-11,-2.0699382014836984e-06,0.9999999999978577
57.897650574000004,31.974033375212073,-1.2970565137037598e-05,2.754733976184188e-10,2.8357967212536826e-11,-2.07878901660923e-06,0.9999999999978393
57.919809071,31.998416804607952,-1.3021306671622171e-05,2.766514756852158e-10,2.9518568683491365e-11,-2.087678604234903e-06,0.9999999999978207
57.940222791000004,32.022802170483665,-1.3072263793738228e-05,2.7783464879098594e-10,3.0421741473919206e-11,-2.0966071227938856e-06,0.9999999999978021
57.959652671,32.047189469004195,-1.3123437450749638e-05,2.790229913370615e-10,3.063208711517272e-11,-2.1055751316300594e-06,0.9999999999977832
57.981146808000005,32.071578696341774,-1.317482860578994e-05,2.8021663810062515e-10,3.008578866470267e-11,-2.1145833776161587e-06,0.9999999999977642
58.002676034000004,32.095969848675935,-1.32264382389871e-05,2.814157232504254e-10,2.911396767016589e-11,-2.1236325028259294e-06,0.999999999997745
58.022311924,32.12036292219345,-1.3278267342258198e-05,2.8262032289662803e-10,2.827549650954988e-11,-2.132722809377593e-06,0.9999999999977257
58.043794719000005,32.14475791308837,-1.3330316910193337e-05,2.838304290545556e-10,2.8069652221576007e-11,-2.14185418577166e-06,0.9999999999977062
58.06527907700001,32.16915481756198,-1.3382587931553653e-05,2.8504596563051856e-10,2.8659504448833864e-11,-2.151026252033452e-06,0.9999999999976865
58.085274435,32.193553631822795,-1.3435081386188356e-05,2.862668403424603e-10,2.977060288282721e-11,-2.160238670363329e-06,0.9999999999976666
58.106442239,32.21795435208657,-1.3487798249449734e-05,2.8749300846881256e-10,3.084509486441257e-11,-2.1694914401885292e-06,0.9999999999976467
58.126880046000004,32.242356974576204,-1.3540739501573954e-05,2.8872451225300635e-10,3.135595341879955e-11,-2.178784992479209e-06,0.9999999999976265
58.14772853,32.26676149552184,-1.3593906136564549e-05,2.899614707653055e-10,3.1084926607760574e-11,-2.188120043482339e-06,0.999999999997606
58.16943045,32.291167911160784,-1.364729916593754e-05,2.91204027074802e-10,3.0223878823401654e-11,-2.197497314965361e-06,0.9999999999975855
58.188269193000004,32.31557621773752,-1.3700919615791238e-05,2.9245228536834405e-10,2.927446564153881e-11,-2.2069172642890677e-06,0.9999999999975647
58.209916067,32.33998641150366,-1.3754768518733675e-05,2.937062709326658e-10,2.8795275893722782e-11,-2.216379939284634e-06,0.9999999999975439
58.229133235000006,32.36439848871798,-1.3808846904536023e-05,2.9496593001368765e-10,2.9101855679344492e-11,-2.2258850383715547e-06,0.9999999999975228
58.250517719,32.38881244564635,-1.3863155794520284e-05,2.962311698177876e-10,3.0080970765328556e-11,-2.235432174140845e-06,0.9999999999975014
58.270824441,32.413228278561824,-1.3917696203179565e-05,2.9750192171927854e-10,3.1249325727108296e-11,-2.2450212007379007e-06,0.9999999999974799
58.29156539700001,32.437645983744495,-1.3972469146259573e-05,2.987781942226927e-10,3.20291679400873e-11,-2.254652398909925e-06,0.9999999999974583
58.312919652000005,32.46206555748157,-1.4027475650510549e-05,3.0006008277169544e-10,3.2062631992018345e-11,-2.2643264133403553e-06,0.9999999999974364
58.332754939000004,32.48648699606735,-1.4082716759736306e-05,3.0134773004251917e-10,3.138790076361595e-11,-2.274044005794949e-06,0.9999999999974144
58.353731412,32.510910295803164,-1.4138193534355626e-05,3.0264126240263416e-10,3.0412051496963905e-11,-2.283805766935945e-06,0.9999999999973921
58.374320512000004,32.53533545299743,-1.419390704494035e-05,3.0394073835408654e-10,2.9707696203877e-11,-2.2936119127291534e-06,0.9999999999973697
58.393963326000005,32.55976246396561,-1.4249858362785191e-05,3.052461324444736e-10,2.971466362047451e-11,-2.303462260071033e-06,0.999999999997347
58.415764038000006,32.58419132503019,-1.4306048552299601e-05,3.0655736093273723e-10,3.049014430354461e-11,-2.3133564215765393e-06,0.9999999999973241
58.436205222000005,32.60862203252065,-1.4362478669702517e-05,3.078743393212575e-10,3.1667077413644886e-11,-2.3232941335876203e-06,0.9999999999973012
58.456476265000006,32.63305458277349,-1.4419149769071233e-05,3.091970438118378e-10,3.266354335433281e-11,-2.3332755169726423e-06,0.9999999999972778
58.47694430000001,32.657488972132235,-1.4476062912170048e-05,3.1052554022148815e-10,3.3007773262377876e-11,-2.3433011085916553e-06,0.9999999999972544
58.497818855000006,32.681925196947354,-1.4533219176407813e-05,3.1185996140251443e-10,3.2580503956567815e-11,-2.3533716680618685e-06,0.9999999999972308
58.520733078000006,32.706363253576264,-1.4590619656956105e-05,3.132004483171104e-10,3.166450927549684e-11,-2.363487888969756e-06,0.9999999999972069
58.540982379000006,32.73080313838343,-1.464826546233759e-05,3.145470902833673e-10,3.080168505528648e-11,-2.3736501513884548e-06,0.9999999999971829
58.559717882,32.75524484774017,-1.4706157705632507e-05,3.158998939376474e-10,3.0518170608105316e-11,-2.383858420194726e-06,0.9999999999971586
58.581918921,32.77968837802478,-1.4764297495561297e-05,3.1725879326268187e-10,3.103547724283996e-11,-2.394112357947451e-06,0.9999999999971341
58.601457643,32.80413372562242,-1.4822685932405083e-05,3.186236972224734e-10,3.213473154134674e-11,-2.404411622329867e-06,0.9999999999971094
58.621613603,32.82858088692522,-1.4881324111465277e-05,3.1999455406628703e-10,3.327835770735801e-11,-2.414756178602489e-06,0.9999999999970844
58.642198695000005,32.85302985833219,-1.4940213132124158e-05,3.2137139652875076e-10,3.391616544095804e-11,-2.4251464271868964e-06,0.9999999999970594
58.66299089,32.87748063624923,-1.4999354107140821e-05,3.227543388410128e-10,3.377875102156477e-11,-2.435583083409217e-06,0.9999999999970339
58.682736995000006,32.90193321708908,-1.5058748167229894e-05,3.241435277565777e-10,3.300394138637328e-11,-2.4460669072457066e-06,0.9999999999970084
58.70458631100001,32.926387597271344,-1.5118396459003766e-05,3.2553907883012516e-10,3.206206645531411e-11,-2.4565984272873197e-06,0.9999999999969825
58.722888312,32.95084377322252,-1.5178300137446095e-05,3.2694103223248794e-10,3.152177662611614e-11,-2.467177773282826e-06,0.9999999999969565
58.744853935,32.9753017413759,-1.5238460356443842e-05,3.283493468059535e-10,3.1748350813623004e-11,-2.4778047030762766e-06,0.9999999999969302
58.765732687,32.99976149817161,-1.529887826234295e-05,3.2976393473546444e-10,3.2689907795887734e-11,-2.4884788429514684e-06,0.9999999999969037
58.784672747,33.02422304005658,-1.5359554994507996e-05,3.3118472316672927e-10,3.38992917485607e-11,-2.4992000212735265e-06,0.9999999999968769
58.805405797000006,33.04868636348457,-1.542049169280028e-05,3.3261171124295464e-10,3.47911036484511e-11,-2.5099684839307e-06,0.99999999999685
58.82508476100001,33.07315146491609,-1.548168950749046e-05,3.3404498720833953e-10,3.496420944211976e-11,-2.5207848624553683e-06,0.9999999999968228
58.846082535,33.09761834081843,-1.554314960602867e-05,3.3548469418672216e-10,3.44008611736313e-11,-2.5316499427955386e-06,0.9999999999967953
58.867358819,33.12208698766566,-1.560487317350345e-05,3.3693096747514236e-10,3.346540679353863e-11,-2.542564376852171e-06,0.9999999999967677
58.887536090000005,33.14655740193857,-1.5666861406894107e-05,3.3838387986464393e-10,3.2723511245369754e-11,-2.5535284629726656e-06,0.9999999999967397
58.908783679,33.17102958012475,-1.572911550580548e-05,3.398434202056165e-10,3.265168791407544e-11,-2.5645420908717127e-06,0.9999999999967115
58.930063139000005,33.19550351871849,-1.579163666426907e-05,3.4130951322908085e-10,3.3368687628354984e-11,-2.5756049061804046e-06,0.9999999999966831
58.949760068,33.21997921422076,-1.585442606837668e-05,3.4278207364781594e-10,3.455682250488724e-11,-2.586716632496666e-06,0.9999999999966545
58.971629754000006,33.244456663139275,-1.5917484901484187e-05,3.44261069557987e-10,3.564335367874826e-11,-2.5978773560096813e-06,0.9999999999966255
58.99109192700001,33.26893586198843,-1.5980814353915623e-05,3.457465580189669e-10,3.612442346076096e-11,-2.6090875904616793e-06,0.9999999999965963
59.011956823000006,33.29341680728929,-1.6044415631475252e-05,3.4723866920383044e-10,3.5826695411904576e-11,-2.6203481057405707e-06,0.9999999999965669
59.033093226000005,33.31789949556961,-1.6108289958437962e-05,3.4873755011823965e-10,3.498229872866813e-11,-2.6316596444559903e-06,0.9999999999965372
59.053477779000005,33.34238392336379,-1.6172438573962283e-05,3.502433029958623e-10,3.4110473925712694e-11,-2.6430226648660298e-06,0.9999999999965072
59.074390879000006,33.36687008721288,-1.6236862723713806e-05,3.5175594959814623e-10,3.3758097207530415e-11,-2.654437213441049e-06,0.9999999999964769
59.094358824000004,33.39135798366456,-1.6301563650643973e-05,3.5327543534760345e-10,3.420277081969009e-11,-2.6659030043125895e-06,0.9999999999964465
59.114758306000006,33.41584760927312,-1.6366542589956078e-05,3.548016721697728e-10,3.528412712835689e-11,-2.677419699195898e-06,0.9999999999964156
59.13703661500001,33.440338960599505,-1.6431800771551193e-05,3.5633460248942835e-10,3.649059400644018e-11,-2.6889872338160156e-06,0.9999999999963847
59.155981174000004,33.4648320342112,-1.6497339428667686e-05,3.5787424972525277e-10,3.7253893013008784e-11,-2.7006059786399257e-06,0.9999999999963534
59.177446104000005,33.48932682668229,-1.6563159807512384e-05,3.594207226745148e-10,3.7256032962952164e-11,-2.7122766462339696e-06,0.9999999999963217
59.198384412,33.51382333459345,-1.662926317263637e-05,3.6097417097845867e-10,3.6579983329239333e-11,-2.724000032153157e-06,0.9999999999962899
59.218759517,33.53832155453193,-1.669565080575761e-05,3.6253472106409664e-10,3.5660182964078336e-11,-2.7357767351418896e-06,0.9999999999962578
59.239650294,33.56282148309151,-1.6762323998851792e-05,3.6410242816983904e-10,3.506886038932167e-11,-2.7476069701860146e-06,0.9999999999962254
59.259377150000006,33.58732311687252,-1.6829284044678458e-05,3.656772648100661e-10,3.521682292047866e-11,-2.759490562675721e-06,0.9999999999961926
59.280771213,33.61182645248179,-1.6896532229582518e-05,3.672591498443466e-10,3.611460162445899e-11,-2.7714271619988683e-06,0.9999999999961596
59.301174253000006,33.63633148653273,-1.6964069832969643e-05,3.6884800770056564e-10,3.7356312820041e-11,-2.7834165771378828e-06,0.9999999999961263
59.32198865,33.66083821564521,-1.7031898134085912e-05,3.7044382875940617e-10,3.83545384802716e-11,-2.7954590211723996e-06,0.9999999999960927
59.342596517000004,33.68534663644558,-1.7100018422000666e-05,3.7204669371640887e-10,3.8668488948555364e-11,-2.807555111491244e-06,0.9999999999960588
59.36325364,33.70985674556671,-1.716843200304671e-05,3.7365674536940636e-10,3.822505030772546e-11,-2.819705655817529e-06,0.9999999999960246
59.383691026,33.73436853964792,-1.7237140202165674e-05,3.7527412730407997e-10,3.734266894162523e-11,-2.831911365374595e-06,0.9999999999959901
59.404605608000004,33.75888201533499,-1.7306144357919776e-05,3.768989265009573e-10,3.6573887365968056e-11,-2.8441726223732343e-06,0.9999999999959553
59.424223824,33.78339716928017,-1.7375445813497503e-05,3.7853114686031784e-10,3.6426289759334736e-11,-2.856489395989979e-06,0.9999999999959203
59.446047230000005,33.807913998142084,-1.7445045908028077e-05,3.8017072313630957e-10,3.70791591406952e-11,-2.868861374505403e-06,0.9999999999958848
59.467253769,33.83243249858585,-1.751494597317067e-05,3.8181757096131334e-10,3.826818033570035e-11,-2.881288276782105e-06,0.9999999999958491
59.486754618000006,33.85695266728299,-1.7585147337395528e-05,3.834716513324149e-10,3.943564003230396e-11,-2.8937701580425834e-06,0.999999999995813
59.50779467300001,33.88147450091139,-1.765565133546363e-05,3.8513301252793045e-10,4.0050109157454196e-11,-2.9063075089727802e-06,0.9999999999957767
59.527316943,33.90599799615536,-1.7726459317427794e-05,3.8680178136886456e-10,3.9885986160862673e-11,-2.918901107822624e-06,0.99999999999574
59.548286562,33.93052314970556,-1.7797572652468514e-05,3.884781101770585e-10,3.912307044015758e-11,-2.9315517439448576e-06,0.999999999995703
59.568390982000004,33.95504995825904,-1.7868992726151787e-05,3.9016211377033293e-10,3.8252649009399435e-11,-2.9442599537122745e-06,0.9999999999956657
59.58809243,33.97957841851921,-1.7940720932555425e-05,3.918538294501597e-10,3.78359334921915e-11,-2.95702586999854e-06,0.9999999999956279
59.609209485,34.00410852719582,-1.801275866486099e-05,3.9355321538363034e-10,3.820353333472341e-11,-2.9698492676547497e-06,0.99999999999559
59.62894939700001,34.02864028100495,-1.8085107309422182e-05,3.9526018823435047e-10,3.925595236094777e-11,-2.982729821685808e-06,0.9999999999955517
59.649509321000004,34.05317367666899,-1.815776824714866e-05,3.969746859741561e-10,4.051324158481077e-11,-2.995667443784814e-06,0.9999999999955129
59.67042467500001,34.07770871091666,-1.823074286162293e-05,3.986967230703413e-10,4.1394280695211075e-11,-3.00866247580582e-06,0.999999999995474
59.68903779,34.10224538048297,-1.830403254898632e-05,4.0042640239940365e-10,4.153539864170687e-11,-3.0217156263551287e-06,0.9999999999954347
59.710518752000006,34.12678368210922,-1.837763872407144e-05,4.021638757391199e-10,4.096445667125147e-11,-3.034827724336664e-06,0.9999999999953949
59.731220140000005,34.15132361254302,-1.8451562820104287e-05,4.039092798813552e-10,4.007597824207935e-11,-3.0479994374653636e-06,0.9999999999953548
59.751207904000005,34.17586516853818,-1.8525806282472506e-05,4.056626852417458e-10,3.943927920684411e-11,-3.0612310688436013e-06,0.9999999999953144
59.771772697,34.2004083468548,-1.8600370559360633e-05,4.074240790003153e-10,3.950585733593964e-11,-3.074522519401664e-06,0.9999999999952737
59.79065485500001,34.224953144259246,-1.8675257093888354e-05,4.091933883991042e-10,4.034901873830266e-11,-3.0878734715792597e-06,0.9999999999952325
59.812055129,34.24949955752409,-1.875046732249123e-05,4.109705367981492e-10,4.160901555326273e-11,-3.1012837222560986e-06,0.999999999995191
59.833893555,34.274047583428136,-1.8826002680909574e-05,4.1275550659894903e-10,4.270213532636747e-11,-3.1147534545630103e-06,0.9999999999951491
59.856339940000005,34.2985972187564,-1.890186461414782e-05,4.1454837073478165e-10,4.3151812345282474e-11,-3.1282832714398902e-06,0.9999999999951069
59.874323914,34.323148460300075,-1.8978054584530655e-05,4.1634927097199385e-10,4.283061437688555e-11,-3.141874000521637e-06,0.9999999999950643
59.895161347000005,34.34770130485656,-1.9054574073917385e-05,4.1815835855733954e-10,4.2008529729603986e-11,-3.1555264105572032e-06,0.9999999999950213
59.916804112,34.37225574922941,-1.91314245795064e-05,4.199757345115427e-10,4.121905762869331e-11,-3.1692409687356846e-06,0.9999999999949779
59.93578062300001,34.396811790228405,-1.9208607605211763e-05,4.2180141844257943e-10,4.099479797084224e-11,-3.183017730024888e-06,0.9999999999949342
59.956323303000005,34.42136942466943,-1.9286124652604012e-05,4.236353566456629e-10,4.157377758517708e-11,-3.1968564352966113e-06,0.9999999999948901
59.975676325,34.44592864937451,-1.936397721648702e-05,4.254774674799896e-10,4.274860462840787e-11,-3.210756807520358e-06,0.9999999999948455
59.996588031,34.470489461171844,-1.9442166788185613e-05,4.2732770603404026e-10,4.398243227037781e-11,-3.224718875538523e-06,0.9999999999948006
60.017850639,34.4950518568957,-1.9520694864698952e-05,4.291861119438056e-10,4.472098403440845e-11,-3.238743107773692e-06,0.9999999999947553
60.036890252000006,34.519615833386496,-1.9599562958121597e-05,4.310528080979494e-10,4.468858428978327e-11,-3.252830289565199e-06,0.9999999999947096
60.05826342500001,34.54418138749074,-1.9678772600294048e-05,4.3292795144324e-10,4.401162394526689e-11,-3.2669812550656663e-06,0.9999999999946634
60.077978900000005,34.568748516061014,-1.975832534091517e-05,4.348116690281021e-10,4.3148604096722245e-11,-3.2811966184897513e-06,0.9999999999946169
60.09872978400001,34.59331721595601,-1.98382227402472e-05,4.367040140283141e-10,4.266848765146598e-11,-3.2954766035102547e-06,0.9999999999945699
60.120271032000005,34.617887484040445,-1.9918466359640956e-05,4.3860495859367574e-10,4.2951079475950425e-11,-3.3098210549010774e-06,0.9999999999945225
60.138729227000006,34.64245931718513,-1.9999057754778752e-05,4.4051442595103703e-10,4.3959501171884615e-11,-3.3242296709246344e-06,0.9999999999944748
60.15956361400001,34.66703271226688,-2.0079998475958576e-05,4.4243235115784143e-10,4.525090283945256e-11,-3.3387023456672005e-06,0.9999999999944266
60.179150128,34.69160766616859,-2.0161290075587193e-05,4.443587402777885e-10,4.6236719419584696e-11,-3.3532393944990234e-06,0.9999999999943778
60.200541867000005,34.71618417577916,-2.0242934118236603e-05,4.4629368989941914e-10,4.6510802351773885e-11,-3.3678415215553503e-06,0.9999999999943288
60.220850142,34.74076223799352,-2.0324932187490052e-05,4.482373532430043e-10,4.60461877186591e-11,-3.382509587372526e-06,0.9999999999942794
60.240367964,34.76534184971256,-2.0407285886514833e-05,4.50189876962476e-10,4.519405433926663e-11,-3.3972443274729453e-06,0.9999999999942294
60.260864444000006,34.78992300784319,-2.0489996832555986e-05,4.5215134670042756e-10,4.4514413868091594e-11,-3.412046135550465e-06,0.999999999994179
60.282170777000005,34.81450570929828,-2.057306664779273e-05,4.541217652119228e-10,4.449402565551122e-11,-3.4269149958940188e-06,0.9999999999941281
60.30230804000001,34.839089950996716,-2.065649695091659e-05,4.561010698279261e-10,4.5268591612559255e-11,-3.4418506344565324e-06,0.9999999999940768
60.328530645,34.86367572986329,-2.0740289354421786e-05,4.580891846244112e-10,4.652904465900606e-11,-3.456852844219744e-06,0.9999999999940251
60.347350291000005,34.88826304282876,-2.0824445469714748e-05,4.600860850006328e-10,4.770118115391813e-11,-3.4719217820837806e-06,0.9999999999939728
60.369175991000006,34.91285188682986,-2.0908966916952582e-05,4.6209183606248947e-10,4.827676896350747e-11,-3.4870580369602155e-06,0.9999999999939202
60.391112196,34.93744225880918,-2.09938553336586e-05,4.641065779184615e-10,4.8075534994575044e-11,-3.5022624551657353e-06,0.999999999993867
60.411915713000006,34.96203415571527,-2.107911237778301e-05,4.661304688771187e-10,4.731708401229581e-11,-3.5175358614353933e-06,0.9999999999938135
60.43202543300001,34.9866275745026,-2.1164739724321777e-05,4.681636238175604e-10,4.6510306579835675e-11,-3.5328788087649253e-06,0.9999999999937593
60.451875509000004,35.01122251213147,-2.1250739057155787e-05,4.702060786291127e-10,4.620640049336035e-11,-3.5482914439023187e-06,0.9999999999937048
60.47340252,35.03581896556812,-2.1337112059738217e-05,4.72257792621967e-10,4.6699567171582494e-11,-3.5637735705175263e-06,0.9999999999936497
60.492633465000004,35.06041693178467,-2.1423860409707188e-05,4.743186887771947e-10,4.784237985205323e-11,-3.5793249253875263e-06,0.9999999999935942
60.513635968,35.08501640775907,-2.151098578111749e-05,4.763887176538168e-10,4.912466915973132e-11,-3.5949455164922282e-06,0.9999999999935382
60.535355703,35.10961739047514,-2.1598489853163324e-05,4.784679105597451e-10,4.997421889144603e-11,-3.610635791553508e-06,0.9999999999934817
60.554463518000006,35.13421987692251,-2.1686374319947253e-05,4.805563859750393e-10,5.0067797561829114e-11,-3.6263965424279554e-06,0.9999999999934246
60.57558194600001,35.1588238640967,-2.1774640895911786e-05,4.826543048289757e-10,4.9477893592251585e-11,-3.642228646592999e-06,0.9999999999933671
60.596333301,35.183429348998985,-2.1863291314806442e-05,4.847618060429866e-10,4.862593246604474e-11,-3.6581327957483877e-06,0.999999999993309
60.615870751,35.20803632863648,-2.195232732303564e-05,4.868789589326057e-10,4.808196519235216e-11,-3.674109308359007e-06,0.9999999999932504
60.638369728,35.232644800022136,-2.2041750670238187e-05,4.890057507959882e-10,4.827046797439899e-11,-3.6901581083297545e-06,0.9999999999931913
60.656925853000004,35.257254760174646,-2.2131563101791746e-05,4.911421132841082e-10,4.921824808309638e-11,-3.706278927858036e-06,0.9999999999931317
60.67852818,35.281866206118465,-2.2221766357972873e-05,4.932879802447236e-10,5.0524846448208684e-11,-3.722471650827838e-06,0.9999999999930715
60.700266591,35.30647913488387,-2.2312362180725504e-05,4.954433500812659e-10,5.159978670988161e-11,-3.7387365690891675e-06,0.9999999999930109
60.720593783000005,35.331093543506874,-2.2403352323799874e-05,4.97608312859619e-10,5.1997894051458486e-11,-3.755074382529966e-06,0.9999999999929496
60.741032752,35.35570942902921,-2.2494738560266813e-05,4.99783022616959e-10,5.163814742768668e-11,-3.7714859822264924e-06,0.9999999999928879
60.760302873,35.38032678849837,-2.258652268394603e-05,5.019676353880276e-10,5.08255864928828e-11,-3.787972170507643e-06,0.9999999999928256
60.781042956,35.404945618967595,-2.267870650466053e-05,5.041622520488921e-10,5.010473753654878e-11,-3.8045334337867473e-06,0.9999999999927628
60.802189499,35.42956591749579,-2.2771291839420786e-05,5.063668917561367e-10,4.9991658135181456e-11,-3.821169847312856e-06,0.9999999999926993
60.821945011000004,35.45418768114762,-2.286428050355712e-05,5.085815036219607e-10,5.068328134395778e-11,-3.83788119149982e-06,0.9999999999926353
60.84280599,35.47881090699341,-2.295767430693995e-05,5.108060143492174e-10,5.192539073210749e-11,-3.854667264607974e-06,0.9999999999925707
60.862938835,35.50343559210917,-2.3051475058126236e-05,5.130403935146588e-10,5.315915719437084e-11,-3.871528201942523e-06,0.9999999999925057
60.885744627,35.52806173357662,-2.3145684573976075e-05,5.152846984943655e-10,5.384899225670238e-11,-3.88846457957152e-06,0.9999999999924399
60.90689133,35.55268932848308,-2.3240304688768415e-05,5.175390672027033e-10,5.3763628743294815e-11,-3.905477261979687e-06,0.9999999999923737
60.926112776000004,35.577318373921585,-2.3335337258081935e-05,5.198036644535705e-10,5.3070991371242376e-11,-3.922567128752649e-06,0.9999999999923067
60.946308052000006,35.60194886699078,-2.343078415623868e-05,5.220786187891337e-10,5.2250249881796966e-11,-3.939734819338292e-06,0.9999999999922392
60.96861133,35.62658080479496,-2.3526647268686902e-05,5.243639828783234e-10,5.186451151049068e-11,-3.956980577900289e-06,0.9999999999921712
