time,x,y,z,qx,qy,qz,qw
1745013157.50396,-4.350298327568138e-34,9.614990693278327e-32,0.0,-2.1940014306848257e-23,1.4889438472449262e-25,0.9999769729734693,0.006786274590466343
1745013157.5264947,6.259464568609096e-06,-8.496276531033383e-08,0.0,1.5370066481542265e-13,-9.890181510340655e-16,0.9999769729734634,0.00678627459135228
1745013157.5488896,2.553613552331856e-05,-3.4661440717408576e-07,0.0,6.601400742906052e-13,3.049168114855895e-14,0.9999769729734597,0.006786274591916038
1745013157.5710363,5.785758176285547e-05,-7.853291338893835e-07,0.0,1.3865450117614642e-12,1.2337909735212626e-13,0.9999769729734581,0.006786274592146514
1745013157.5941696,0.00010322976087947401,-1.4011878102922582e-06,0.0,2.130236607538189e-12,2.6220280146083083e-13,0.9999769729734592,0.006786274591971547
1745013157.616268,0.00016165262505763283,-2.194189787487989e-06,0.0,2.683879969172898e-12,3.7917564135313256e-13,0.9999769729734629,0.006786274591440427
1745013157.6398413,0.00023312611263532265,-3.164334229048767e-06,0.0,2.893297375838449e-12,5.488962938212711e-13,0.9999769729734679,0.006786274590695487
1745013157.6616035,0.00031765014810432963,-4.3116201108554514e-06,0.0,2.6979155333822777e-12,6.933324141136574e-13,0.9999769729734729,0.006786274589942107
1745013157.6824567,0.00041522464211055766,-5.63604622085303e-06,0.0,2.1492741543302834e-12,8.791513895582488e-13,0.9999769729734768,0.00678627458938501
1745013157.7056024,0.0005258494914544095,-7.137611158871517e-06,0.0,1.3954145244798038e-12,1.0848608252590884e-12,0.9999769729734782,0.006786274589175403
1745013157.7266645,0.000649524579091226,-8.816313336455222e-06,0.0,6.406646837850074e-13,1.2722425545735443e-12,0.9999769729734769,0.006786274589371241
1745013157.7488513,0.0007862497741317822,-1.067215097679494e-05,0.0,9.041541458778143e-14,1.528680641647501e-12,0.9999769729734732,0.006786274589915461
1745013157.7726095,0.0009360249318428417,-1.2705122114811475e-05,0.0,-1.0719041676982564e-13,1.763186411641221e-12,0.9999769729734682,0.006786274590657516
1745013157.7921221,0.001098849893647768,-1.4915224597285164e-05,0.0,9.956081375941873e-14,1.9533126417664233e-12,0.9999769729734632,0.0067862745913937995
1745013157.8121142,0.0012747244871271924,-1.7302456083058687e-05,0.0,6.52857452279846e-13,2.3144506162726953e-12,0.9999769729734597,0.006786274591913594
1745013157.8343844,0.001463648526019742,-1.9866814043333273e-05,0.0,1.3973203878638013e-12,2.6630400368581757e-12,0.9999769729734584,0.006786274592077682
1745013157.8572526,0.0016656218102228224,-2.2608295761846788e-05,0.0,2.125559816950078e-12,2.8916333121554815e-12,0.9999769729734601,0.006786274591841211
1745013157.8769584,0.0018806441257934506,-2.552689833506123e-05,0.0,2.635660274262845e-12,3.075824209508743e-12,0.999976972973464,0.006786274591264129
1745013157.8993785,0.0021087152449492004,-2.8622618671765834e-05,0.0,2.7871645687219147e-12,3.531266150790832e-12,0.9999769729734692,0.006786274590494763
1745013157.9202712,0.0023498349260691453,-3.189545349324717e-05,0.0,2.533833696353201e-12,3.86989691218022e-12,0.9999769729734743,0.006786274589751153
1745013157.9486675,0.002604002913694891,-3.534539933296598e-05,0.0,1.943966759021675e-12,4.2293757009260096e-12,0.9999769729734779,0.006786274589230247
1745013157.9658322,0.0028712189385316565,-3.897245253643392e-05,0.0,1.1756973920321109e-12,4.359246470047886e-12,0.9999769729734789,0.006786274589078149
1745013157.9877622,0.0031514827174494247,-4.277660926091416e-05,0.0,4.4232211406186703e-13,4.980474806896922e-12,0.9999769729734773,0.006786274589315066
1745013158.0067208,0.003444793953484129,-4.675786547570682e-05,0.0,-6.012579599838403e-14,5.547495526891624e-12,0.9999769729734734,0.006786274589883932
1745013158.0278354,0.0037511523358389263,-5.091621696192288e-05,0.0,-1.95894948653103e-13,5.992653382830817e-12,0.9999769729734684,0.006786274590621768
1745013158.0494819,0.004070557539885508,-5.525165931268919e-05,0.0,7.01776291687357e-14,6.29942642191816e-12,0.9999769729734637,0.006786274591320528
1745013158.0744987,0.004403009227165479,-5.976418793333937e-05,0.0,6.638709956927623e-13,6.633986221566035e-12,0.9999769729734606,0.006786274591776818
1745013158.094032,0.00474850704539179,-6.445379804173236e-05,0.0,1.418983516048951e-12,6.860228095126652e-12,0.99997697297346,0.006786274591860971
1745013158.1142285,0.00510705062845022,-6.932048466833314e-05,0.0,2.130221421324658e-12,7.644152881483666e-12,0.9999769729734623,0.006786274591524138
1745013158.1393661,0.0054786395964009195,-7.436424265667466e-05,0.0,2.5965636403233537e-12,8.352598721854768e-12,0.9999769729734668,0.006786274590862015
1745013158.1645827,0.005863273555480022,-7.958506666303974e-05,0.0,2.685453201696025e-12,8.550474323805786e-12,0.9999769729734722,0.006786274590052459
1745013158.183537,0.006260952098101346,-8.498295115612104e-05,0.0,2.3727679729707784e-12,8.645395470468075e-12,0.9999769729734773,0.006786274589294193
1745013158.2065058,0.006671674802858101,-9.055789041703751e-05,0.0,1.7469654158667028e-12,9.410253547577765e-12,0.999976972973481,0.006786274588761744
1745013158.228502,0.007095441234524654,-9.630987853954034e-05,0.0,9.750081207220826e-13,1.0329919485629988e-11,0.9999769729734822,0.006786274588594102
1745013158.2506013,0.00753225094405838,-0.00010223890942964531,0.0,2.662352544896683e-13,1.1176107487715052e-11,0.9999769729734806,0.006786274588817697
1745013158.273666,0.007982103468601598,-0.00010834497680540322,0.0,-1.8993694054142974e-13,1.1362131210429823e-11,0.999976972973477,0.006786274589359918
1745013158.293374,0.008444998331483546,-0.00011462807419662026,0.0,-2.655518332506845e-13,1.1649207490267023e-11,0.9999769729734724,0.00678627459002626
1745013158.3162801,0.008920935042222378,-0.00012108819494547742,0.0,6.160300490838756e-14,1.2590423179649222e-11,0.9999769729734687,0.006786274590589349
