time,x_d,y_d,x,y,qx,qy,qz,qw
0.0025914,0.010365599925750752,0.00388709995649458,0.5972527806415099,-1.5848637388834073e-08,-1.698955499030671e-05,-7.495816983661428e-08,-4.1893496851577035e-07,0.999999999855587
0.02380021,0.09520078247839396,0.03570028129593739,0.5962336583372979,-5.0116090075507825e-08,1.6160341922478853e-05,-2.5129985757900338e-08,5.58773618824061e-07,0.9999999998692652
0.043557982,0.17423157539237094,0.06533676639403789,0.595221108534115,-6.691404641752908e-08,-1.8320347500481763e-05,2.5715638718793917e-08,-3.1595026785159616e-07,0.9999999998321322
0.064268031,0.2570709914089527,0.09640138287292657,0.594215130229199,-1.3120647735534514e-07,-1.8055039983667536e-05,2.8705173236092474e-08,-1.7950170954290174e-07,0.9999999998369912
0.084906395,0.3396229683864191,0.1273580622596531,0.593215723027712,-2.4384092022609347e-07,-1.778974392168425e-05,3.1169388334285944e-08,5.398800517829553e-08,0.9999999998417606
0.105392651,0.42156560919937547,0.15808604986486047,0.5922228863599148,-4.043229839970132e-07,-1.752445994691204e-05,3.363127296970512e-08,3.860687167432099e-07,0.9999999998463716
0.124978879,0.49990718693178443,0.1874634382003136,0.5912366196594158,-6.120679140316886e-07,-1.7259188418254356e-05,3.6094724296781324e-08,8.15358956801768e-07,0.9999999998507271
0.144934295,0.5797241902951675,0.2173938313736029,0.5902569223631666,-8.664874282312013e-07,-1.6993929163087994e-05,3.855954892413208e-08,1.3404655720594803e-06,0.999999999854704
0.166474119,0.6658767914704813,0.24969964465352132,0.58928379391147,-1.1669948298575624e-06,-1.6728681998358246e-05,4.1025423525854734e-08,1.9600064064261406e-06,0.9999999998581539
0.185819272,0.7432497128707011,0.27871286798486833,0.5883172337479897,-1.5130052571971292e-06,-1.646344674851709e-05,4.349207374777001e-08,2.6726104133147985e-06,0.999999999860905
0.206237731,0.8249134968144938,0.3093346666763906,0.5873572413197571,-1.9039357253999266e-06,-1.6198223239778795e-05,4.595941046463635e-08,3.4769177196433856e-06,0.9999999998627632
0.226043724,0.9041256173303859,0.33903671204508495,0.5864038160771817,-2.3392051597357914e-06,-1.5933011299813104e-05,4.842754915973798e-08,4.371579768729232e-06,0.9999999998635131
0.247931766,0.9916620395490605,0.371859549157341,0.5854569574740585,-2.8182344282854204e-06,-1.5667810757825734e-05,5.089668267749602e-08,5.355259430778926e-06,0.9999999998629191
0.268547437,1.0741071172436618,0.4027727396697081,0.5845166649675765,-3.340446374261451e-06,-1.5402621444564803e-05,5.336687190723461e-08,6.4266309752650254e-06,0.9999999998607274
0.288938373,1.1556505736579237,0.43334725669014035,0.5835829380183266,-3.905265847872596e-06,-1.5137443192297637e-05,5.5837882733786444e-08,7.584379877429004e-06,0.9999999998566659
0.308744146,1.2348510181147057,0.4630426465014649,0.5826557760903105,-4.5121197377320875e-06,-1.4872275834772916e-05,5.830918518684133e-08,8.827202536289842e-06,0.9999999998504463
0.330364252,1.321303173873959,0.4954562425875308,0.5817351786509468,-5.160437001924419e-06,-1.4607119207187249e-05,6.078014244220269e-08,1.0153806049253679e-05,0.9999999998417642
0.350250697,1.4008194684887114,0.5252686340957016,0.5808211451710809,-5.84964869889987e-06,-1.4341973146174297e-05,6.325030145650423e-08,1.1562908172276426e-05,0.9999999998303015
0.370493825,1.4817583235693725,0.5556136060138682,0.5799136751249904,-6.579188018323608e-06,-1.4076837489822862e-05,6.571962308500196e-08,1.3053237496442118e-05,0.9999999998157256
0.390023296,1.5598400565647792,0.5848866312044857,0.5790127679903944,-7.348490311882584e-06,-1.3811712077711901e-05,6.818850701822713e-08,1.4623533744388107e-05,0.9999999997976922
0.410649256,1.642301577805608,0.6158007762500667,0.5781184232484602,-8.156993123916422e-06,-1.3546596750938763e-05,7.065757351281982e-08,1.6272548008068465e-05,0.9999999997758444
0.431864308,1.727113591190581,0.6475951167227758,0.5772306403838099,-9.00413622166944e-06,-1.328149135211756e-05,7.31273033286364e-08,1.7999042766211672e-05,0.9999999997498156
0.452981195,1.8115282274764777,0.6792394460875523,0.5763494188845298,-9.889361625006092e-06,-1.3016395725340289e-05,7.55977291327904e-08,1.980179163371967e-05,0.9999999997192284
0.474165008,1.8962052052780387,0.7109810227526439,0.5754747582421758,-1.0812113635573544e-05,-1.2751309716113904e-05,7.806835779474949e-08,2.1679578946554695e-05,0.9999999996836969
0.493464024,1.9733434455281391,0.7398956680299875,0.5746066579517797,-1.1771838865556144e-05,-1.2486233171302435e-05,8.053838360397113e-08,2.3631199388374644e-05,0.9999999996428269
0.51420452,2.056238037736174,0.7709669276611449,0.5737451175118584,-1.2767986266254875e-05,-1.222116593910106e-05,8.300708956934201e-08,2.565545785586868e-05,0.9999999995962168
0.535262456,2.1403955656932636,0.8025103492929945,0.572890136424419,-1.3800007156684347e-05,-1.195610786905271e-05,8.547421918385169e-08,2.775116963612505e-05,0.9999999995434584
0.555919976,2.222946940066649,0.8334505168355963,0.5720417141949652,-1.4867355252226272e-05,-1.1691058812092027e-05,8.79401038711873e-08,2.9917160795368186e-05,0.9999999994841374
0.574194629,2.2959708714394114,0.8608187423488443,0.5711998503325051,-1.5969486693194127e-05,-1.142601862058438e-05,9.04054575937555e-08,3.2152268551036294e-05,0.9999999994178348
0.597222582,2.387981570917694,0.895301432331893,0.5703645443495567,-1.710586007305305e-05,-1.1160987148328039e-05,9.287093490104356e-08,3.445534139437778e-05,0.9999999993441265
0.616336599,2.464347570100169,0.923919688965705,0.5695357957621546,-1.8275936466069448e-05,-1.0895964250506525e-05,9.533668981742754e-08,3.682523885855543e-05,0.9999999992625853
0.637913163,2.5505452205508696,0.9562209064134699,0.5687136040898574,-1.947917945432679e-05,-1.0630949783607492e-05,9.780218743477743e-08,3.9260831022467115e-05,0.9999999991727803
0.657299724,2.6279874082652195,0.9852397851076159,0.5678979688557522,-2.0715055154251335e-05,-1.0365943605344308e-05,1.0026639254783736e-07,4.1760997995982275e-05,0.9999999990742781
0.677660134,2.7093129559836693,1.0157123863817161,0.5670888895864613,-2.198303224292903e-05,-1.0100945574618163e-05,1.0272825461315662e-07,4.432462965784411e-05,0.9999999989666437
0.697467209,2.7884214229224886,1.0453527941588772,0.5662863658121484,-2.3282581984481174e-05,-9.835955551536641e-06,1.0518723734931958e-07,4.695062579180269e-05,0.9999999988494408
0.719960993,2.878251970106047,1.0790087629203546,0.5654903970665242,-2.4613178256601933e-05,-9.570973397472933e-06,1.0764360232274613e-07,4.963789655259529e-05,0.999999998722232
0.740821025,2.961549687712624,1.110215380689322,0.5647009828868518,-2.597429757713197e-05,-9.305998975124854e-06,1.1009827719948717e-07,5.2385363006796166e-05,0.99999999858458
0.759332195,3.0354610933008006,1.1379040583973494,0.5639181228139539,-2.736541913037477e-05,-9.041032148530593e-06,1.1255236070174907e-07,5.519195743987413e-05,0.9999999984360474
0.780058154,3.118207802196746,1.1689009466025642,0.5631418163922172,-2.8786024792851154e-05,-8.776072783020523e-06,1.1500651880003636e-07,5.805662323590464e-05,0.9999999982761979
0.800953763,3.2016231461432247,1.2001464729619777,0.562372063169598,-3.0235599158346456e-05,-8.511120745120244e-06,1.1746059691255518e-07,6.0978314363483004e-05,0.999999998104596
0.821301077,3.2828410989104,1.2305670907904638,0.5616088626976287,-3.1713629562349355e-05,-8.246175902448893e-06,1.1991366652831415e-07,6.395599471902731e-05,0.9999999979208084
0.842333715,3.3667854325330038,1.2620069581148872,0.5608522145314221,-3.321960610617942e-05,-7.98123812366173e-06,1.2236449379129255e-07,6.698863766591908e-05,0.9999999977244036
0.861391787,3.442840759281973,1.2904904004593856,0.5601021182296775,-3.4753021681140096e-05,-7.716307278462507e-06,1.2481218528723517e-07,7.007522601170833e-05,0.9999999975149528
0.882365223,3.5265305003942338,1.3218310487833282,0.5593585733546849,-3.631337199288812e-05,-7.451383237671945e-06,1.2725666088389407e-07,7.321475243254228e-05,0.9999999972920304
0.902585097,3.6072039264150395,1.3520401445129964,0.5586215794723305,-3.790015558595472e-05,-7.18646587330531e-06,1.296986875489074e-07,7.640622010805078e-05,0.9999999970552137
0.922940356,3.6884079785843884,1.3824459258331598,0.5578911361521024,-3.9512873868128945e-05,-6.921555058604537e-06,1.3213944155337287e-07,7.96486432063863e-05,0.9999999968040841
0.943829453,3.7717315212906035,1.4136431742092328,0.5571672429670951,-4.115103113434153e-05,-6.656650667994065e-06,1.3457982551106657e-07,8.294104693008261e-05,0.9999999965382268
0.963530718,3.850307328704197,1.443060780679495,0.5564498994940144,-4.2814134589816966e-05,-6.391752576972527e-06,1.3701990941806998e-07,8.628246706598605e-05,0.9999999962572313
0.985686175,3.9386599104578437,1.476136249671599,0.5557391053131817,-4.4501694372522086e-05,-6.126860661990586e-06,1.3945880905366076e-07,8.967194925378466e-05,0.9999999959606919
1.006035833,4.019800346233731,1.5065094948398916,0.555034860008541,-4.6213223575192945e-05,-5.861974800375894e-06,1.4189508535526198e-07,9.310854834968713e-05,0.9999999956482077
1.026526428,4.1014919767143505,1.5370867942060549,0.5543371631676604,-4.794823826732663e-05,-5.597094870342432e-06,1.4432746559824165e-07,9.659132822233508e-05,0.9999999953193836
1.046133506,4.179650897701281,1.5663396157733076,0.5536460143817387,-4.97062575174199e-05,-5.332220751074617e-06,1.467555048818857e-07,0.00010011936209281139,0.9999999949738296
1.067113124,4.263269727114615,1.5976335297592617,0.5529614132456089,-5.148680341547467e-05,-5.067352322833102e-06,1.4917982721412148e-07,0.0001036917332376708,0.9999999946111621
1.087490635,4.344477233056368,1.6280225895942102,0.5522833593577434,-5.328940109551223e-05,-4.802489467014215e-06,1.516018035868889e-07,0.0001073075356715361,0.9999999942310029
1.108536568,4.428336380707512,1.6594013717501752,0.5516118523202581,-5.5113578757694987e-05,-4.537632066118051e-06,1.5402282594870179e-07,0.00011096587442685497,0.9999999938329804
1.129143312,4.5104333843670865,1.6901182171992586,0.5509468917389168,-5.6958867689730185e-05,-4.272780003630758e-06,1.5644355859458016e-07,0.00011466586525739701,0.9999999934167292
1.153252024,4.606466607908228,1.7260460503254942,0.5502884772231346,-5.8824802287483306e-05,-4.00793316387604e-06,1.5886356906218742e-07,0.00011840663390013561,0.9999999929818902
1.174287407,4.6902437280061005,1.7573856889927644,0.549636608385984,-6.0710920075027715e-05,-3.7430914319108655e-06,1.6128154335712067e-07,0.0001221873152718693,0.9999999925281117
1.193690359,4.767507633153317,1.7862863534015567,0.5489912848441979,-6.261676172453619e-05,-3.478254693518701e-06,1.636959778109691e-07,0.0001260070530193715,0.9999999920550489
1.215638394,4.8548923801612895,1.8189698030072146,0.5483525062181721,-6.454187107637995e-05,-3.213422835299889e-06,1.6610597965029935e-07,0.0001298649996577903,0.9999999915623642
1.234418271,4.929651429200243,1.8469285071790185,0.5477202721319726,-6.648579515956091e-05,-2.9485957448033564e-06,1.6851174295535812e-07,0.0001337603172169734,0.9999999910497276
