time,x_d,y_d,x,y,qx,qy,qz,qw
1.6874634320000002,0.843691674007364,0.12655825580924188,0.01436816161191432,-1.132081618777376e-08,-1.2786498187606054e-05,-4.028303720467281e-08,-3.9965869119015163e-07,0.999999999918172
1.7076596130000001,0.8537883095341398,0.1280729148217632,0.014986927580188195,-1.1814371576302372e-08,-1.2692270690195095e-05,-3.97930881320791e-08,-3.996427798357091e-07,0.9999999999193725
1.729432394,0.8646730924587206,0.12970581311157214,0.015618729667924665,-1.2318290854777993e-08,-1.2598043193076267e-05,-3.930441649124998e-08,-3.9962890736837197e-07,0.999999999920564
1.74793814,0.8739245668967573,0.13109369161450754,0.01626356720593523,-1.2832617220911118e-08,-1.2503815696459966e-05,-3.881625254658443e-08,-3.9961535457323485e-07,0.9999999999217467
1.767875923,0.8838919181079805,0.13258896757756272,0.016921439511253307,-1.3357352610399652e-08,-1.240958820034255e-05,-3.8328407077493236e-08,-3.996022030907687e-07,0.9999999999229204
1.789026478,0.8944655232110814,0.1341751964864392,0.017592345887137102,-1.389249634895024e-08,-1.231536070473043e-05,-3.784067350100316e-08,-3.9958944080276735e-07,0.9999999999240854
1.8108916940000002,0.9053963602351377,0.13581502127349643,0.018276285623072566,-1.4438047693276592e-08,-1.2221133209643996e-05,-3.735288059069937e-08,-3.9957695074582906e-07,0.9999999999252415
1.8319675480000002,0.9159325392295437,0.13739564477192737,0.018973257994776404,-1.499400585298874e-08,-1.2126905715114553e-05,-3.6864940523080796e-08,-3.995645430609683e-07,0.9999999999263885
1.850607638,0.925251004354621,0.13879359227536228,0.01968326226419914,-1.5560369910816715e-08,-1.2032678221178162e-05,-3.637687434117974e-08,-3.995520069731212e-07,0.9999999999275269
1.8709572090000002,0.9354240283724433,0.14031974404335107,0.02040629767952828,-1.6137138769575925e-08,-1.1938450727868126e-05,-3.588880775491027e-08,-3.995391686930047e-07,0.9999999999286562
1.8922459550000001,0.9460665171279836,0.14191632933262022,0.021142363475191415,-1.6724311146209128e-08,-1.184422323520819e-05,-3.540093811834643e-08,-3.99525939443108e-07,0.9999999999297767
1.914515796,0.9571994206536597,0.1435864917693703,0.021891458871859542,-1.7321885616162184e-08,-1.1749995743208323e-05,-3.491348146541955e-08,-3.9951234023854907e-07,0.9999999999308884
1.9335996240000002,0.9667395684863084,0.1450177126365621,0.02265358307645034,-1.792986069671718e-08,-1.1655768251864332e-05,-3.4426614243787495e-08,-3.994984963367696e-07,0.9999999999319912
1.952677272,0.9762765917001115,0.14644846870548603,0.023428735282131494,-1.8548234946174147e-08,-1.15615407611613e-05,-3.394042592564549e-08,-3.994846027859569e-07,0.999999999933085
1.974735402,0.9873035302637316,0.1481027487121998,0.02421691466832415,-1.917700705053018e-08,-1.146731327108002e-05,-3.345489578344537e-08,-3.9947087072180664e-07,0.99999999993417
1.995910163,0.9978888243010088,0.14969077754292012,0.025018120400706348,-1.98161758723958e-08,-1.1373085781604585e-05,-3.296990018574745e-08,-3.994574694397159e-07,0.9999999999352461
2.0159884310000002,1.0079259385621515,0.1511965719008081,0.025832351631216572,-2.0465740447476742e-08,-1.127885829272893e-05,-3.24852480548114e-08,-3.9944448023598744e-07,0.9999999999363134
2.03462785,1.0172437367007303,0.15259445664791715,0.026659607498057323,-2.1125699928819282e-08,-1.1184630804460775e-05,-3.200073454547744e-08,-3.994318745001383e-07,0.9999999999373717
2.054248213,1.0270518680624494,0.15406590699072314,0.02749988712569878,-2.1796053493803343e-08,-1.1090403316821637e-05,-3.15161983754505e-08,-3.9941952180099514e-07,0.9999999999384211
2.0752832690000003,1.0375671541761713,0.1556434521177475,0.02835318962488248,-2.2476800239489797e-08,-1.0996175829843169e-05,-3.10315672550917e-08,-3.9940722567330204e-07,0.9999999999394618
2.097471816,1.048659013088328,0.15730750259323978,0.029219514092625114,-2.3167939095608576e-08,-1.0901948343560698e-05,-3.0546879104405195e-08,-3.9939477747927596e-07,0.9999999999404935
2.116479832,1.0581609115725368,0.15873302468420258,0.03009885961222231,-2.3869468780213523e-08,-1.080772085800561e-05,-3.006227320281586e-08,-3.993820138228926e-07,0.9999999999415163
2.1352958340000003,1.0675667867131735,0.16014414511222458,0.030991225253252548,-2.4581387811728102e-08,-1.0713493373198989e-05,-2.9577953452246905e-08,-3.99368861809521e-07,0.9999999999425303
2.155011397,1.0774223001643997,0.16162272728294927,0.03189661007158107,-2.530369457549293e-08,-1.0619265889147742e-05,-2.9094133584580746e-08,-3.9935535950985914e-07,0.9999999999435354
2.175777966,1.087803150414013,0.16318012867088447,0.032815013109363904,-2.60363874271909e-08,-1.052503840584495e-05,-2.8610979476937403e-08,-3.9934164574101615e-07,0.9999999999445316
2.19802285,1.0989229328245695,0.164848395233299,0.03374643339505182,-2.6779464804333404e-08,-1.0430810923273757e-05,-2.8128564698223532e-08,-3.9932792192127644e-07,0.9999999999455189
2.216008152,1.1079133937783292,0.16619721075406468,0.03469086994339456,-2.7532925313967395e-08,-1.0336583441414146e-05,-2.7646851775668742e-08,-3.993143966927327e-07,0.9999999999464975
2.236617184,1.1182153561653336,0.1677427923906107,0.03564832175544493,-2.829676777108743e-08,-1.0242355960250492e-05,-2.7165704033318125e-08,-3.993012287836373e-07,0.999999999947467
2.257920147,1.1288641481440316,0.16934041375537826,0.03661878781856301,-2.9070991176071134e-08,-1.0148128479777852e-05,-2.6684924599237997e-08,-3.992884838422614e-07,0.9999999999484277
2.279438267,1.1396204394488632,0.17095416892596935,0.03760226710642044,-2.985559463666794e-08,-1.0053901000005277e-05,-2.6204311642449798e-08,-3.992761168738654e-07,0.9999999999493795
2.2990646310000002,1.1494310501619098,0.17242604979955017,0.03859875857900477,-3.0650577255685883e-08,-9.959673520955293e-06,-2.572371491816174e-08,-3.9926398484704035e-07,0.9999999999503224
2.317189757,1.1584911992385964,0.17378534372441168,0.03960826118262385,-3.145593801531836e-08,-9.86544604265977e-06,-2.5243078157575602e-08,-3.992518859795737e-07,0.9999999999512564
2.3382595800000003,1.1690232567813088,0.17536547342238892,0.0406307738499103,-3.2271675690492615e-08,-9.771218565153086e-06,-2.476245595745215e-08,-3.9923961514421255e-07,0.9999999999521816
2.359111501,1.1794463417459293,0.1769292596610942,0.041666295499825964,-3.309778881627499e-08,-9.676991088464627e-06,-2.4282000319759972e-08,-3.992270204294475e-07,0.999999999953098
2.381498783,1.190636838382113,0.1786081878933104,0.042714825037666534,-3.393427571989325e-08,-9.582763612612667e-06,-2.3801920395874875e-08,-3.9921404533721064e-07,0.9999999999540053
2.400074441,1.1999220130983927,0.18000126270411484,0.04377636135506618,-3.478113460994563e-08,-9.488536137601096e-06,-2.332242625294445e-08,-3.992007447920572e-07,0.9999999999549039
2.420810222,1.2102868917330782,0.18155633333006385,0.04485090333000213,-3.563836369878077e-08,-9.394308663420305e-06,-2.28436721742942e-08,-3.9918727031839917e-07,0.9999999999557935
2.441758124,1.2207577472154554,0.18312730989386417,0.04593844982679955,-3.650596132384279e-08,-9.300081190051683e-06,-2.2365715463871742e-08,-3.9917382845190225e-07,0.9999999999566743
2.463318494,1.2315346902465487,0.18474421606545952,0.047038999696136216,-3.738392603335335e-08,-9.20585371747456e-06,-2.188850209828667e-08,-3.991606240487046e-07,0.9999999999575462
2.483241789,1.2414932910583927,0.1862383489352854,0.048152551775047424,-3.827225661141485e-08,-9.111626245673755e-06,-2.141188321367455e-08,-3.9914780430307797e-07,0.9999999999584093
2.5021724180000002,1.2509556650179658,0.18765803583573687,0.04927910488693085,-3.917095203462387e-08,-9.017398774645485e-06,-2.0935657455244534e-08,-3.99135418843007e-07,0.9999999999592634
2.522191315,1.2609619551569997,0.18915933466752868,0.05041865784155157,-4.0080011371530494e-08,-8.923171304400131e-06,-2.0459627409536664e-08,-3.9912340661731545e-07,0.9999999999601086
2.5463784890000003,1.2730516587218115,0.19097322708286302,0.051571209435047005,-4.0999433652314596e-08,-8.828943834961168e-06,-1.9983654856298324e-08,-3.9911161294189725e-07,0.999999999960945
2.565522812,1.2826206936865088,0.19240893405800175,0.052736758449932065,-4.192921774460127e-08,-8.734716366360474e-06,-1.950769994416122e-08,-3.990998320407647e-07,0.9999999999617725
2.584065959,1.291889194017535,0.19379955483438988,0.05391530365510426,-4.28693622702225e-08,-8.640488898631343e-06,-1.9031833534450335e-08,-3.990878636485972e-07,0.9999999999625911
2.604863136,1.3022842829220997,0.19535921186903968,0.05510684380584892,-4.381986558713048e-08,-8.546261431800957e-06,-1.8556219441348762e-08,-3.990755683561058e-07,0.9999999999634008
2.6254380530000003,1.31256822380151,0.1969021987276289,0.0563113776438444,-4.4780725843092574e-08,-8.452033965884702e-06,-1.8081070803709363e-08,-3.9906290646918916e-07,0.9999999999642017
2.6464472110000004,1.3230691536010912,0.19847774872667023,0.05752890389716738,-4.575194108770114e-08,-8.357806500883478e-06,-1.7606592685976573e-08,-3.9904994945467446e-07,0.9999999999649938
2.6667672760000003,1.3332256010414842,0.2000016191560045,0.058759421280298325,-4.6733509412237633e-08,-8.263579036785093e-06,-1.7132926824848934e-08,-3.990368606092579e-07,0.9999999999657768
2.68570586,1.3426915021616068,0.2014218857923167,0.060002928494126785,-4.772542907821476e-08,-8.169351573569352e-06,-1.6660113885537564e-08,-3.990238503004641e-07,0.9999999999665511
