time,x,y,z,qx,qy,qz,qw
1744897561.190951,0.5120007228286274,-0.007190720937616064,0.0,-6.73369105259917e-05,0.0003009674778318874,0.9999818866118824,0.00601093440806971
1744897561.211601,0.5156247275907505,-0.007241528268871197,0.0,-6.75138214372299e-05,0.0003018009495831717,0.9999819424371946,0.006001596254821472
1744897561.231501,0.5192612449234418,-0.007292479240726537,0.0,-6.768910957905081e-05,0.00030274099075367373,0.9999819985549192,0.005992189264901062
1744897561.2518406,0.5229102717852876,-0.00734356900606344,0.0,-6.786240405271907e-05,0.000303868529462321,0.9999820547987344,0.005982736757721929
1744897561.2728858,0.526571804436252,-0.007394797510761737,0.0,-6.803447590871286e-05,0.00030506915462684804,0.9999821111870258,0.005973241168715779
1744897561.2929292,0.530245838819306,-0.007446167223044274,0.0,-6.820604831291362e-05,0.0003062332769963504,0.9999821677691451,0.005963699593082757
1744897561.312515,0.5339323709844498,-0.007497679488608555,0.0,-6.837726152572904e-05,0.000307338560728615,0.9999822245692386,0.005954108927137839
1744897561.3332446,0.5376313971957093,-0.007549333651520723,0.0,-6.854786603137878e-05,0.0003084204684194317,0.9999822815798671,0.005944468380603843
1744897561.3569903,0.5413429138055832,-0.007601128197791656,0.0,-6.871762618807338e-05,0.00030951354204988277,0.9999823387836816,0.005934778847897406
1744897561.3745694,0.5450669171184135,-0.007653061956367994,0.0,-6.888649650642443e-05,0.0003106250411271362,0.9999823961712474,0.005925041294780589
1744897561.3941104,0.5488034033549971,-0.0077051343917461336,0.0,-6.905455145331481e-05,0.00031174415938417597,0.999982453743146,0.005915255944158669
1744897561.4140942,0.5525523686918493,-0.007757345246398982,0.0,-6.922186056993505e-05,0.00031285979531060906,0.999982511503246,0.005905422486426444
1744897561.4342604,0.5563138093056655,-0.007809694149964325,0.0,-6.938842842154441e-05,0.00031396957662149896,0.9999825694528615,0.00589554058623278
1744897561.45469,0.5600877213851586,-0.007862180521426454,0.0,-6.955422042979114e-05,0.00031507695759742666,0.9999826275900568,0.005885610147379888
1744897561.475076,0.563874101118335,-0.007914803685166014,0.0,-6.971920838201366e-05,0.0003161854117921547,0.999982685911839,0.005875631247912894
1744897561.4944634,0.5676729446782444,-0.007967562996335055,0.0,-6.988338889794344e-05,0.00031729569753716035,0.9999827444159823,0.0058656039784939435
1744897561.514397,0.5714842482191559,-0.008020457872674486,0.0,-7.00467707709134e-05,0.00031840676922185746,0.9999828031012346,0.005855528360167195
1744897561.534718,0.5753080078805323,-0.008073487758462661,0.0,-7.020935665355469e-05,0.0003195175101424993,0.9999828619666591,0.005845404363822437
